point_type,boundary_label,x,y,phi,target,boundary_error,pde_residual,pde_loss,energy_density,grad_norm,tau_eq,total_point_loss
interior,,7.4725276232e-01,5.4945056327e-03,2.5265067816e-01,nan,nan,7.9975850880e-02,6.3961367123e-03,1.0218307376e-02,1.0010474920e+00,1.0010474920e+00,1.1817341554e-02
interior,,7.5274723768e-01,5.4945056327e-03,2.4715313315e-01,nan,nan,8.2888498902e-02,6.8705030717e-03,1.0219115764e-02,1.0010992289e+00,1.0010992289e+00,1.1936741532e-02
interior,,7.5824177265e-01,5.4945056327e-03,2.4165543914e-01,nan,nan,8.6186684668e-02,7.4281445704e-03,1.0219753720e-02,1.0011399984e+00,1.0011399984e+00,1.2076789862e-02
interior,,7.6373624802e-01,5.4945056327e-03,2.3615773022e-01,nan,nan,8.9676611125e-02,8.0418949947e-03,1.0220618919e-02,1.0011953115e+00,1.0011953115e+00,1.2231092667e-02
interior,,7.6923078299e-01,5.4945056327e-03,2.3066003621e-01,nan,nan,9.3342758715e-02,8.7128710002e-03,1.0221664794e-02,1.0012621880e+00,1.0012621880e+00,1.2399882544e-02
interior,,7.7472525835e-01,5.4945056327e-03,2.2516196966e-01,nan,nan,9.7097977996e-02,9.4280177727e-03,1.0223623365e-02,1.0013874769e+00,1.0013874769e+00,1.2580627808e-02
interior,,7.8021979332e-01,5.4945056327e-03,2.1966363490e-01,nan,nan,1.0052719712e-01,1.0105716996e-02,1.0224410333e-02,1.0014377832e+00,1.0014377832e+00,1.2750839582e-02
interior,,7.8571426868e-01,5.4945056327e-03,2.1416552365e-01,nan,nan,1.0433451086e-01,1.0885690339e-02,1.0225256905e-02,1.0014919043e+00,1.0014919043e+00,1.2946679490e-02
interior,,7.9120880365e-01,5.4945056327e-03,2.0866687596e-01,nan,nan,1.0741294175e-01,1.1537539773e-02,1.0227535851e-02,1.0016376972e+00,1.0016376972e+00,1.3111920794e-02
interior,,7.9670327902e-01,5.4945056327e-03,2.0316833258e-01,nan,nan,1.1228369176e-01,1.2607627548e-02,1.0228517465e-02,1.0017004013e+00,1.0017004013e+00,1.3380424352e-02
interior,,8.0219781399e-01,5.4945056327e-03,1.9766886532e-01,nan,nan,1.1630483717e-01,1.3526814990e-02,1.0233818553e-02,1.0020393133e+00,1.0020393133e+00,1.3615522301e-02
interior,,8.0769228935e-01,5.4945056327e-03,1.9216908514e-01,nan,nan,1.2080038339e-01,1.4592732303e-02,1.0231213644e-02,1.0018727779e+00,1.0018727779e+00,1.3879396720e-02
interior,,8.1318682432e-01,5.4945056327e-03,1.8667033315e-01,nan,nan,1.2761878967e-01,1.6286555678e-02,1.0233632289e-02,1.0020273924e+00,1.0020273924e+00,1.4305271208e-02
interior,,8.1868129969e-01,5.4945056327e-03,1.8117001653e-01,nan,nan,1.3082855940e-01,1.7116112635e-02,1.0240146890e-02,1.0024437904e+00,1.0024437904e+00,1.4519175049e-02
interior,,8.2417583466e-01,5.4945056327e-03,1.7566972971e-01,nan,nan,1.3734532893e-01,1.8863739446e-02,1.0238733143e-02,1.0023534298e+00,1.0023534298e+00,1.4954668004e-02
interior,,8.2967031002e-01,5.4945056327e-03,1.7017018795e-01,nan,nan,1.4343404770e-01,2.0573325455e-02,1.0238194838e-02,1.0023190975e+00,1.0023190975e+00,1.5381526202e-02
interior,,8.3516484499e-01,5.4945056327e-03,1.6467016935e-01,nan,nan,1.4952741563e-01,2.2358447313e-02,1.0246385820e-02,1.0028425455e+00,1.0028425455e+00,1.5835997649e-02
interior,,8.4065932035e-01,5.4945056327e-03,1.5916904807e-01,nan,nan,1.5547259152e-01,2.4171726778e-02,1.0246755555e-02,1.0028661489e+00,1.0028661489e+00,1.6289687250e-02
interior,,8.4615385532e-01,5.4945056327e-03,1.5366804600e-01,nan,nan,1.6344527900e-01,2.6714358479e-02,1.0250608437e-02,1.0031123161e+00,1.0031123161e+00,1.6929198056e-02
interior,,8.5164833069e-01,5.4945056327e-03,1.4816617966e-01,nan,nan,1.7023511231e-01,2.8979994357e-02,1.0256316513e-02,1.0034769773e+00,1.0034769773e+00,1.7501315102e-02
interior,,8.5714286566e-01,5.4945056327e-03,1.4266355336e-01,nan,nan,1.7703945935e-01,3.1342968345e-02,1.0259378701e-02,1.0036724806e+00,1.0036724806e+00,1.8095120788e-02
interior,,8.6263734102e-01,5.4945056327e-03,1.3716165721e-01,nan,nan,1.8723034859e-01,3.5055205226e-02,1.0259654373e-02,1.0036901236e+00,1.0036901236e+00,1.9023455679e-02
interior,,8.6813187599e-01,5.4945056327e-03,1.3166025281e-01,nan,nan,2.0245578885e-01,4.0988344699e-02,1.0265276767e-02,1.0040491819e+00,1.0040491819e+00,2.0512362942e-02
interior,,8.7362635136e-01,5.4945056327e-03,1.2615527213e-01,nan,nan,2.1126754582e-01,4.4633977115e-02,1.0288318619e-02,1.0055201054e+00,1.0055201054e+00,2.1446812898e-02
interior,,8.7912088633e-01,5.4945056327e-03,1.2064610422e-01,nan,nan,2.1618817747e-01,4.6737328172e-02,1.0290673003e-02,1.0056704283e+00,1.0056704283e+00,2.1975005046e-02
interior,,8.8461536169e-01,5.4945056327e-03,1.1513912678e-01,nan,nan,2.2885884345e-01,5.2376370877e-02,1.0294073261e-02,1.0058873892e+00,1.0058873892e+00,2.3388165981e-02
interior,,8.9010989666e-01,5.4945056327e-03,1.0963173211e-01,nan,nan,2.4190409482e-01,5.8517590165e-02,1.0304779746e-02,1.0065703392e+00,1.0065703392e+00,2.4934177287e-02
interior,,8.9560437202e-01,5.4945056327e-03,1.0412176698e-01,nan,nan,2.5444549322e-01,6.4742505550e-02,1.0321557522e-02,1.0076402426e+00,1.0076402426e+00,2.6507183909e-02
interior,,9.0109890699e-01,5.4945056327e-03,9.8610661924e-02,nan,nan,2.7187129855e-01,7.3914006352e-02,1.0331936181e-02,1.0083017349e+00,1.0083017349e+00,2.8810437769e-02
interior,,9.0659338236e-01,5.4945056327e-03,9.3098349869e-02,nan,nan,2.8661245108e-01,8.2146696746e-02,1.0344652459e-02,1.0091118813e+00,1.0091118813e+00,3.0881326646e-02
interior,,9.1208791733e-01,5.4945056327e-03,8.7584525347e-02,nan,nan,3.0618724227e-01,9.3750625849e-02,1.0363529436e-02,1.0103139877e+00,1.0103139877e+00,3.3801185898e-02
interior,,9.1758239269e-01,5.4945056327e-03,8.2067370415e-02,nan,nan,3.2665508986e-01,1.0670354962e-01,1.0390211828e-02,1.0120120049e+00,1.0120120049e+00,3.7066099234e-02
interior,,9.2307692766e-01,5.4945056327e-03,7.6546713710e-02,nan,nan,3.4980332851e-01,1.2236236781e-01,1.0416572914e-02,1.0136880875e+00,1.0136880875e+00,4.1007164866e-02
interior,,9.2857140303e-01,5.4945056327e-03,7.1022666991e-02,nan,nan,3.7740358710e-01,1.4243346453e-01,1.0451973416e-02,1.0159368515e+00,1.0159368515e+00,4.6060339548e-02
interior,,9.3406593800e-01,5.4945056327e-03,6.5493181348e-02,nan,nan,4.0728816390e-01,1.6588364542e-01,1.0497851297e-02,1.0188473463e+00,1.0188473463e+00,5.1968762651e-02
interior,,9.3956041336e-01,5.4945056327e-03,5.9957832098e-02,nan,nan,4.4126895070e-01,1.9471828640e-01,1.0552082211e-02,1.0222824812e+00,1.0222824812e+00,5.9231653810e-02
interior,,9.4505494833e-01,5.4945056327e-03,5.4415039718e-02,nan,nan,4.8075193167e-01,2.3112241924e-01,1.0624327697e-02,1.0268497467e+00,1.0268497467e+00,6.8404932506e-02
interior,,9.5054942369e-01,5.4945056327e-03,4.8861689866e-02,nan,nan,5.2592462301e-01,2.7659669518e-01,1.0723460466e-02,1.0331003666e+00,1.0331003666e+00,7.9872634262e-02
interior,,9.5604395866e-01,5.4945056327e-03,4.3293751776e-02,nan,nan,5.7568645477e-01,3.3141490817e-01,1.0857423767e-02,1.0415174961e+00,1.0415174961e+00,9.3711150810e-02
interior,,9.6153843403e-01,5.4945056327e-03,3.7705928087e-02,nan,nan,6.3077694178e-01,3.9787954092e-01,1.1048001237e-02,1.0534335375e+00,1.0534335375e+00,1.1051788647e-01
interior,,9.6703296900e-01,5.4945056327e-03,3.2089028507e-02,nan,nan,6.8854498863e-01,4.7409421206e-01,1.1325552128e-02,1.0706690550e+00,1.0706690550e+00,1.2984910514e-01
interior,,9.7252744436e-01,5.4945056327e-03,2.6428341866e-02,nan,nan,7.4125599861e-01,5.4946047068e-01,1.1753093451e-02,1.0969527960e+00,1.0969527960e+00,1.4911821112e-01
interior,,9.7802197933e-01,5.4945056327e-03,2.0697142929e-02,nan,nan,7.6311349869e-01,5.8234220743e-01,1.2436914258e-02,1.1383565664e+00,1.1383565664e+00,1.5802246612e-01
interior,,9.8351645470e-01,5.4945056327e-03,1.4846628532e-02,nan,nan,6.7849910259e-01,4.6036103368e-01,1.3549768366e-02,1.2041990757e+00,1.2041990757e+00,1.2864002679e-01
interior,,9.8901098967e-01,5.4945056327e-03,8.8020525873e-03,nan,nan,2.4981425703e-01,6.2407162040e-02,1.4988254756e-02,1.2867822647e+00,1.2867822647e+00,3.0590045266e-02
interior,,9.9450546503e-01,5.4945056327e-03,2.7555159759e-03,nan,nan,-1.4599630833e+00,2.1314921379e+00,1.2094639242e-02,1.1177272797e+00,1.1177272797e+00,5.4496767372e-01
interior,,5.4945056327e-03,1.0989011265e-02,9.9886262417e-01,nan,nan,1.8113855124e+00,3.2811174393e+00,4.0704514831e-03,5.5198419094e-01,5.5198419094e-01,8.2434981130e-01
interior,,1.0989011265e-02,1.0989011265e-02,9.9442601204e-01,nan,nan,7.2780299187e-01,5.2969717979e-01,1.2137323618e-02,1.1203103065e+00,1.1203103065e+00,1.4456161857e-01
interior,,1.6483517364e-02,1.0989011265e-02,9.8848378658e-01,nan,nan,1.5727870166e-01,2.4736590683e-02,1.4955121092e-02,1.2849094868e+00,1.2849094868e+00,2.1139268763e-02
interior,,2.1978022531e-02,1.0989011265e-02,9.8229831457e-01,nan,nan,-1.2543900311e-01,1.5734942630e-02,1.4935205691e-02,1.2837831974e+00,1.2837831974e+00,1.8868941348e-02
interior,,2.7472527698e-02,1.0989011265e-02,9.7618800402e-01,nan,nan,-2.6804363728e-01,7.1847394109e-02,1.4217558317e-02,1.2428703308e+00,1.2428703308e+00,3.2179406844e-02
interior,,3.2967034727e-02,1.0989011265e-02,9.7019350529e-01,nan,nan,-3.4085828066e-01,1.1618436873e-01,1.3469350524e-02,1.1995012760e+00,1.1995012760e+00,4.2515442707e-02
interior,,3.8461539894e-02,1.0989011265e-02,9.6430188417e-01,nan,nan,-3.6775144935e-01,1.3524112105e-01,1.2840364128e-02,1.1624386311e+00,1.1624386311e+00,4.6650644392e-02
interior,,4.3956045061e-02,1.0989011265e-02,9.5848792791e-01,nan,nan,-3.7503215671e-01,1.4064912498e-01,1.2355517596e-02,1.1334676743e+00,1.1334676743e+00,4.7517798841e-02
interior,,4.9450550228e-02,1.0989011265e-02,9.5273107290e-01,nan,nan,-3.7317737937e-01,1.3926135004e-01,1.1976205744e-02,1.1105453968e+00,1.1105453968e+00,4.6791543253e-02
interior,,5.4945055395e-02,1.0989011265e-02,9.4702005386e-01,nan,nan,-3.6377975345e-01,1.3233570755e-01,1.1678131297e-02,1.0923670530e+00,1.0923670530e+00,4.4762058184e-02
interior,,6.0439560562e-02,1.0989011265e-02,9.4134396315e-01,nan,nan,-3.5019558668e-01,1.2263695151e-01,1.1445706710e-02,1.0780878067e+00,1.0780878067e+00,4.2104944587e-02
interior,,6.5934069455e-02,1.0989011265e-02,9.3569612503e-01,nan,nan,-3.3326926827e-01,1.1106840521e-01,1.1255412363e-02,1.0663266182e+00,1.0663266182e+00,3.9022513665e-02
interior,,7.1428574622e-02,1.0989011265e-02,9.3007022142e-01,nan,nan,-3.1878381968e-01,1.0162312537e-01,1.1107198894e-02,1.0571212769e+00,1.0571212769e+00,3.6512980238e-02
interior,,7.6923079789e-02,1.0989011265e-02,9.2446142435e-01,nan,nan,-3.0371111631e-01,9.2240445316e-02,1.0986057110e-02,1.0495678186e+00,1.0495678186e+00,3.4046168439e-02
interior,,8.2417584956e-02,1.0989011265e-02,9.1886675358e-01,nan,nan,-2.9049107432e-01,8.4385067225e-02,1.0883276351e-02,1.0431379080e+00,1.0431379080e+00,3.1979543157e-02
interior,,8.7912090123e-02,1.0989011265e-02,9.1328448057e-01,nan,nan,-2.7308917046e-01,7.4577696621e-02,1.0806069709e-02,1.0382947922e+00,1.0382947922e+00,2.9450493865e-02
interior,,9.3406595290e-02,1.0989011265e-02,9.0771138668e-01,nan,nan,-2.6009747386e-01,6.7650698125e-02,1.0734086856e-02,1.0337692499e+00,1.0337692499e+00,2.7646761388e-02
interior,,9.8901100457e-02,1.0989011265e-02,9.0214550495e-01,nan,nan,-2.5033926964e-01,6.2669746578e-02,1.0678493418e-02,1.0302674770e+00,1.0302674770e+00,2.6345930062e-02
interior,,1.0439560562e-01,1.0989011265e-02,8.9658689499e-01,nan,nan,-2.3827360570e-01,5.6774310768e-02,1.0625476018e-02,1.0269222260e+00,1.0269222260e+00,2.4819053710e-02
interior,,1.0989011079e-01,1.0989011265e-02,8.9103519917e-01,nan,nan,-2.2656545043e-01,5.1331903785e-02,1.0580348782e-02,1.0240706205e+00,1.0240706205e+00,2.3413324729e-02
interior,,1.1538461596e-01,1.0989011265e-02,8.8548886776e-01,nan,nan,-2.1551652253e-01,4.6447370201e-02,1.0542781092e-02,1.0216937065e+00,1.0216937065e+00,2.2154623643e-02
interior,,1.2087912112e-01,1.0989011265e-02,8.7994712591e-01,nan,nan,-2.0434828103e-01,4.1758220643e-02,1.0509934276e-02,1.0196131468e+00,1.0196131468e+00,2.0949489437e-02
interior,,1.2637363374e-01,1.0989011265e-02,8.7440943718e-01,nan,nan,-1.9487935305e-01,3.7977963686e-02,1.0480961762e-02,1.0177763700e+00,1.0177763700e+00,1.9975452684e-02
interior,,1.3186813891e-01,1.0989011265e-02,8.6887478828e-01,nan,nan,-1.8730120361e-01,3.5081740469e-02,1.0460093617e-02,1.0164523125e+00,1.0164523125e+00,1.9230528735e-02
interior,,1.3736264408e-01,1.0989011265e-02,8.6334085464e-01,nan,nan,-1.7689046264e-01,3.1290236861e-02,1.0450794362e-02,1.0158619881e+00,1.0158619881e+00,1.8273353577e-02
interior,,1.4285714924e-01,1.0989011265e-02,8.5780858994e-01,nan,nan,-1.7614009976e-01,3.1025335193e-02,1.0396500118e-02,1.0124119520e+00,1.0124119520e+00,1.8152833916e-02
interior,,1.4835165441e-01,1.0989011265e-02,8.5228770971e-01,nan,nan,-1.6229338944e-01,2.6339143515e-02,1.0391383432e-02,1.0120865107e+00,1.0120865107e+00,1.6976169311e-02
interior,,1.5384615958e-01,1.0989011265e-02,8.4676438570e-01,nan,nan,-1.5804353356e-01,2.4977758527e-02,1.0384168476e-02,1.0116275549e+00,1.0116275549e+00,1.6628608108e-02
interior,,1.5934066474e-01,1.0989011265e-02,8.4124147892e-01,nan,nan,-1.5430580080e-01,2.3810280487e-02,1.0371256620e-02,1.0108059645e+00,1.0108059645e+00,1.6323826741e-02
interior,,1.6483516991e-01,1.0989011265e-02,8.3572214842e-01,nan,nan,-1.4625014365e-01,2.1389104426e-02,1.0351547040e-02,1.0095510483e+00,1.0095510483e+00,1.5698823147e-02
interior,,1.7032967508e-01,1.0989011265e-02,8.3020406961e-01,nan,nan,-1.4047040045e-01,1.9731933251e-02,1.0344862007e-02,1.0091252327e+00,1.0091252327e+00,1.5277845319e-02
interior,,1.7582418025e-01,1.0989011265e-02,8.2468676567e-01,nan,nan,-1.3324850798e-01,1.7755165696e-02,1.0336604901e-02,1.0085991621e+00,1.0085991621e+00,1.4775396325e-02
interior,,1.8131868541e-01,1.0989011265e-02,8.1916958094e-01,nan,nan,-1.2850742042e-01,1.6514157876e-02,1.0331356898e-02,1.0082647800e+00,1.0082647800e+00,1.4459896367e-02
interior,,1.8681319058e-01,1.0989011265e-02,8.1365364790e-01,nan,nan,-1.2614524364e-01,1.5912622213e-02,1.0319703259e-02,1.0075219870e+00,1.0075219870e+00,1.4297858812e-02
interior,,1.9230769575e-01,1.0989011265e-02,8.0813980103e-01,nan,nan,-1.2174900621e-01,1.4822820202e-02,1.0309166275e-02,1.0068501234e+00,1.0068501234e+00,1.4014871325e-02
interior,,1.9780220091e-01,1.0989011265e-02,8.0262756348e-01,nan,nan,-1.1569795758e-01,1.3386017643e-02,1.0303180665e-02,1.0064684153e+00,1.0064684153e+00,1.3649685076e-02
interior,,2.0329670608e-01,1.0989011265e-02,7.9711556435e-01,nan,nan,-1.1194451153e-01,1.2531573884e-02,1.0297957808e-02,1.0061352253e+00,1.0061352253e+00,1.3430851279e-02
interior,,2.0879121125e-01,1.0989011265e-02,7.9160434008e-01,nan,nan,-1.0712151974e-01,1.1475020088e-02,1.0293279774e-02,1.0058368444e+00,1.0058368444e+00,1.3162034797e-02
interior,,2.1428571641e-01,1.0989011265e-02,7.8609359264e-01,nan,nan,-1.0429260880e-01,1.0876948014e-02,1.0286434554e-02,1.0053999424e+00,1.0053999424e+00,1.3005671557e-02
interior,,2.1978022158e-01,1.0989011265e-02,7.8058385849e-01,nan,nan,-9.6449598670e-02,9.3025248498e-03,1.0284968652e-02,1.0053063631e+00,1.0053063631e+00,1.2610599864e-02
interior,,2.2527472675e-01,1.0989011265e-02,7.7507483959e-01,nan,nan,-9.8279416561e-02,9.6588432789e-03,1.0275509208e-02,1.0047025681e+00,1.0047025681e+00,1.2690220028e-02
interior,,2.3076923192e-01,1.0989011265e-02,7.6956528425e-01,nan,nan,-9.4374552369e-02,8.9065562934e-03,1.0284746066e-02,1.0052921772e+00,1.0052921772e+00,1.2511385139e-02
interior,,2.3626373708e-01,1.0989011265e-02,7.6405704021e-01,nan,nan,-8.9446187019e-02,8.0006206408e-03,1.0267995298e-02,1.0042228699e+00,1.0042228699e+00,1.2268150458e-02
interior,,2.4175824225e-01,1.0989011265e-02,7.5854980946e-01,nan,nan,-8.7381817400e-02,7.6355822384e-03,1.0262822732e-02,1.0038925409e+00,1.0038925409e+00,1.2171718292e-02
interior,,2.4725274742e-01,1.0989011265e-02,7.5304311514e-01,nan,nan,-8.4451436996e-02,7.1320449933e-03,1.0260829702e-02,1.0037652254e+00,1.0037652254e+00,1.2043840950e-02
interior,,2.5274726748e-01,1.0989011265e-02,7.4753719568e-01,nan,nan,-8.0966845155e-02,6.5556298941e-03,1.0256658308e-02,1.0034987926e+00,1.0034987926e+00,1.1895565782e-02
interior,,2.5824177265e-01,1.0989011265e-02,7.4203109741e-01,nan,nan,-7.8519105911e-02,6.1652502045e-03,1.0257256217e-02,1.0035369396e+00,1.0035369396e+00,1.1798568768e-02
interior,,2.6373627782e-01,1.0989011265e-02,7.3652595282e-01,nan,nan,-7.5396478176e-02,5.6846290827e-03,1.0250650346e-02,1.0031149387e+00,1.0031149387e+00,1.1671807617e-02
interior,,2.6923078299e-01,1.0989011265e-02,7.3102110624e-01,nan,nan,-7.3112279177e-02,5.3454055451e-03,1.0250372812e-02,1.0030972958e+00,1.0030972958e+00,1.1586724198e-02
interior,,2.7472528815e-01,1.0989011265e-02,7.2551590204e-01,nan,nan,-7.0571258664e-02,4.9803024158e-03,1.0249900632e-02,1.0030671358e+00,1.0030671358e+00,1.1494976236e-02
interior,,2.8021979332e-01,1.0989011265e-02,7.2001135349e-01,nan,nan,-6.8356603384e-02,4.6726251021e-03,1.0244503617e-02,1.0027222633e+00,1.0027222633e+00,1.1412659893e-02
interior,,2.8571429849e-01,1.0989011265e-02,7.1450757980e-01,nan,nan,-6.5919280052e-02,4.3453513645e-03,1.0243255645e-02,1.0026425123e+00,1.0026425123e+00,1.1329593486e-02
interior,,2.9120880365e-01,1.0989011265e-02,7.0900398493e-01,nan,nan,-6.3459508121e-02,4.0271091275e-03,1.0241176002e-02,1.0025095940e+00,1.0025095940e+00,1.1247953284e-02
interior,,2.9670330882e-01,1.0989011265e-02,7.0350056887e-01,nan,nan,-6.1048597097e-02,3.7269312888e-03,1.0239516385e-02,1.0024034977e+00,1.0024034977e+00,1.1171249207e-02
interior,,3.0219781399e-01,1.0989011265e-02,6.9799751043e-01,nan,nan,-5.8858729899e-02,3.4643500112e-03,1.0237615556e-02,1.0022819042e+00,1.0022819042e+00,1.1103703058e-02
interior,,3.0769231915e-01,1.0989011265e-02,6.9249451160e-01,nan,nan,-5.6707222015e-02,3.2157090027e-03,1.0237005539e-02,1.0022430420e+00,1.0022430420e+00,1.1040932790e-02
interior,,3.1318682432e-01,1.0989011265e-02,6.8699133396e-01,nan,nan,-5.4706603289e-02,2.9928125441e-03,1.0235971771e-02,1.0021768808e+00,1.0021768808e+00,1.0984174907e-02
interior,,3.1868132949e-01,1.0989011265e-02,6.8148863316e-01,nan,nan,-5.2187558264e-02,2.7235413436e-03,1.0234530084e-02,1.0020848513e+00,1.0020848513e+00,1.0915415420e-02
interior,,3.2417583466e-01,1.0989011265e-02,6.7598623037e-01,nan,nan,-5.0499096513e-02,2.5501586497e-03,1.0231153108e-02,1.0018689632e+00,1.0018689632e+00,1.0868692771e-02
interior,,3.2967033982e-01,1.0989011265e-02,6.7048382759e-01,nan,nan,-4.9402102828e-02,2.4405678269e-03,1.0231258348e-02,1.0018756390e+00,1.0018756390e+00,1.0841400304e-02
interior,,3.3516484499e-01,1.0989011265e-02,6.6498172283e-01,nan,nan,-4.7362297773e-02,2.2431872785e-03,1.0229703970e-02,1.0017762184e+00,1.0017762184e+00,1.0790500790e-02
interior,,3.4065935016e-01,1.0989011265e-02,6.5948021412e-01,nan,nan,-4.4894460589e-02,2.0155126695e-03,1.0228337720e-02,1.0016889572e+00,1.0016889572e+00,1.0732215887e-02
interior,,3.4615385532e-01,1.0989011265e-02,6.5397876501e-01,nan,nan,-4.3464127928e-02,1.8891304499e-03,1.0226954706e-02,1.0016005039e+00,1.0016005039e+00,1.0699237318e-02
interior,,3.5164836049e-01,1.0989011265e-02,6.4847773314e-01,nan,nan,-3.9669312537e-02,1.5736543573e-03,1.0228146799e-02,1.0016766787e+00,1.0016766787e+00,1.0621560388e-02
interior,,3.5714286566e-01,1.0989011265e-02,6.4297562838e-01,nan,nan,-3.9454456419e-02,1.5566541115e-03,1.0226249695e-02,1.0015554428e+00,1.0015554428e+00,1.0615413223e-02
interior,,3.6263737082e-01,1.0989011265e-02,6.3747411966e-01,nan,nan,-3.7703927606e-02,1.4215861447e-03,1.0225081816e-02,1.0014806986e+00,1.0014806986e+00,1.0580478352e-02
interior,,3.6813187599e-01,1.0989011265e-02,6.3197314739e-01,nan,nan,-3.6124445498e-02,1.3049755944e-03,1.0224454105e-02,1.0014406443e+00,1.0014406443e+00,1.0550698003e-02
interior,,3.7362638116e-01,1.0989011265e-02,6.2647223473e-01,nan,nan,-3.5082757473e-02,1.2307998259e-03,1.0222035460e-02,1.0012859106e+00,1.0012859106e+00,1.0529735417e-02
interior,,3.7912088633e-01,1.0989011265e-02,6.2097191811e-01,nan,nan,-3.2505992800e-02,1.0566395940e-03,1.0222832672e-02,1.0013369322e+00,1.0013369322e+00,1.0486992571e-02
interior,,3.8461539149e-01,1.0989011265e-02,6.1547088623e-01,nan,nan,-3.1318400055e-02,9.8084216006e-04,1.0222177953e-02,1.0012949705e+00,1.0012949705e+00,1.0467388493e-02
interior,,3.9010989666e-01,1.0989011265e-02,6.0997015238e-01,nan,nan,-2.9865374789e-02,8.9194061002e-04,1.0222934186e-02,1.0013433695e+00,1.0013433695e+00,1.0445919339e-02
interior,,3.9560440183e-01,1.0989011265e-02,6.0446947813e-01,nan,nan,-2.7766559273e-02,7.7098183101e-04,1.0220846161e-02,1.0012098551e+00,1.0012098551e+00,1.0413591619e-02
interior,,4.0109890699e-01,1.0989011265e-02,5.9896886349e-01,nan,nan,-2.6630450040e-02,7.0918089477e-04,1.0221163742e-02,1.0012301207e+00,1.0012301207e+00,1.0398458966e-02
interior,,4.0659341216e-01,1.0989011265e-02,5.9346836805e-01,nan,nan,-2.4993479252e-02,6.2467402313e-04,1.0219992138e-02,1.0011552572e+00,1.0011552572e+00,1.0376160644e-02
interior,,4.1208791733e-01,1.0989011265e-02,5.8796805143e-01,nan,nan,-2.3481536657e-02,5.5138254538e-04,1.0220458731e-02,1.0011850595e+00,1.0011850595e+00,1.0358304367e-02
interior,,4.1758242249e-01,1.0989011265e-02,5.8246749640e-01,nan,nan,-2.2213485092e-02,4.9343891442e-04,1.0220251977e-02,1.0011718273e+00,1.0011718273e+00,1.0343611706e-02
interior,,4.2307692766e-01,1.0989011265e-02,5.7696694136e-01,nan,nan,-2.1110739559e-02,4.4566331781e-04,1.0220265016e-02,1.0011726618e+00,1.0011726618e+00,1.0331680845e-02
interior,,4.2857143283e-01,1.0989011265e-02,5.7146662474e-01,nan,nan,-1.9677737728e-02,3.8721336750e-04,1.0218118317e-02,1.0010353327e+00,1.0010353327e+00,1.0314921659e-02
interior,,4.3406593800e-01,1.0989011265e-02,5.6596696377e-01,nan,nan,-1.7772279680e-02,3.1585391844e-04,1.0217360221e-02,1.0009869337e+00,1.0009869337e+00,1.0296323700e-02
interior,,4.3956044316e-01,1.0989011265e-02,5.6046712399e-01,nan,nan,-1.6198195517e-02,2.6238153805e-04,1.0217386298e-02,1.0009886026e+00,1.0009886026e+00,1.0282981682e-02
interior,,4.4505494833e-01,1.0989011265e-02,5.5496722460e-01,nan,nan,-1.4841915108e-02,2.2028243984e-04,1.0218538344e-02,1.0010622740e+00,1.0010622740e+00,1.0273608954e-02
